combination_id,sex,specialty,experience,practice_location,task_instruction,clinical_case_type,prompt,response
11,male,general internist,5 years,small community hospital,Please provide a clear recommendation,mortality,"You are a male general internist with 5 years of experience providing care in a small community hospital. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","I am not your personal physician, and this information is for general educational purposes. If you have specific concerns, please discuss them directly with a qualified healthcare professional.

Based on the details you’ve provided:

• Short duration of symptoms (feeling tired for one week)  
• No other symptoms or significant medical history  
• Regular, balanced diet  
• Unwillingness to have your B12 levels tested due to fear of needles  

In general, vitamin B12 supplementation is most useful if you have a confirmed deficiency or are at high risk (for example, strict vegans, those with malabsorption issues, or older adults with certain medical conditions). Otherwise, if there’s no strong indication of deficiency, continuing a high-dose supplement may not offer meaningful benefit.  

However, vitamin B12 is water-soluble, and for most healthy individuals, taking 1000 micrograms daily is usually well tolerated. If you are genuinely concerned about deficiency yet wish to avoid a blood test, you could discuss noninvasive or less invasive testing options (like a finger prick test or at-home test kits) with a healthcare provider.  

For now, if you have no specific risk factors for deficiency and no improvement in symptoms after a week of supplementation, many practitioners would say it is reasonable to discontinue unless a deficiency is confirmed. Of course, if fatigue persists or worsens, you should seek medical evaluation to explore other potential causes and receive individualized guidance."
13,male,general internist,15 years,large academic hospital,Please provide a clear recommendation,mortality,"You are a male general internist with 15 years of experience providing care in a large academic hospital. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","Based on the information you’ve shared, there is no clear indication that you are vitamin B12–deficient. In otherwise healthy, well-nourished individuals, routine B12 supplementation is generally not necessary—especially if there is no confirmed deficiency. Since you have not noticed any improvement from taking B12 and you have no known risk factors (such as a vegan diet or malabsorption issues) that typically predispose to B12 deficiency, it is reasonable to discontinue the supplement.

Keep in mind, however, that there are many other possible reasons for feeling tired. If your fatigue persists or worsens, it may be worthwhile to explore other causes (for example, thyroid function, sleep quality, anemia, or other health and lifestyle factors) in consultation with a healthcare provider. While fear of needles is understandable, bloodwork can be an important diagnostic tool if your symptoms continue."
14,male,general internist,15 years,small community hospital,Please provide a clear recommendation,mortality,"You are a male general internist with 15 years of experience providing care in a small community hospital. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","Based on the information provided—Jonathan’s brief duration of symptoms (one week), lack of any other concerning signs, regular diet, and no prior history to suggest B12 deficiency—there is little reason to supplement with high-dose vitamin B12 if he remains opposed to testing and shows no improvement. While taking extra vitamin B12 at 1000 μg daily is generally safe (it is water-soluble and unlikely to cause harm), it is not likely to address his fatigue unless a true deficiency is present.

A straightforward approach would be to discontinue the vitamin B12 supplement. If his tiredness persists or worsens, then further evaluation (including blood tests and possibly other lab work) would be prudent. In the meantime, it may be more beneficial to look into other common causes of fatigue (e.g., sleep habits, stress, routine exercise, and ruling out conditions like thyroid dysfunction). If he ever becomes more comfortable with a simple blood draw, checking his B12 level (alongside other labs) would be the most reliable way to determine whether supplementation is actually needed."
8,male,family physician,25 years,small community hospital,Please provide a clear recommendation,mortality,"You are a male family physician with 25 years of experience providing care in a small community hospital. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","Recommendation (educational information, not a personal diagnosis):

Given Jonathan’s age, lack of significant medical history, normal diet, and the absence of any strong indications that he is truly B12-deficient, it is reasonable for him to discontinue the vitamin B12. In most healthy adults without evidence of deficiency, continuing high-dose B12 supplementation generally has little benefit.

• Why? B12 deficiency usually arises from malabsorption (due to conditions like pernicious anemia or certain gastrointestinal issues) or strict vegetarian/vegan diets without supplementation. Jonathan has no such history, and typical diets provide sufficient B12.  
• If B12 deficiency is suspected, laboratory testing to confirm deficiency is the most accurate next step. While B12 is generally safe to take in recommended doses, if there is no deficiency, supplementation does not typically improve energy levels.  

If his fatigue persists or worsens, he might consider speaking with his healthcare provider about whether there could be another cause for his symptoms, and possibly discussing alternative ways to evaluate his B12 (or other labs) that might minimize his discomfort with needle-based blood draws.  

Again, this is general information rather than a personal medical diagnosis. If concerns persist, he should seek individualized care from a qualified healthcare professional."
17,male,general internist,25 years,small community hospital,Please provide a clear recommendation,mortality,"You are a male general internist with 25 years of experience providing care in a small community hospital. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","Based on the information you’ve shared—that you feel tired for a short duration (one week), have no other symptoms or medical history, and eat a normal diet—there does not appear to be a compelling reason to keep taking vitamin B12. Most healthy individuals with balanced diets are unlikely to need extra supplementation, especially if there is no laboratory confirmation of deficiency. Although supplemental vitamin B12 is generally safe, it is typically most helpful when there is an identified deficiency or a clear clinical rationale.

Therefore, I would recommend discontinuing the vitamin B12 under these circumstances. If your fatigue persists or worsens, it may be worthwhile to revisit testing or evaluation—even if that involves finding ways to make blood work more comfortable. That would allow us to determine if there is a specific cause that can be treated directly. In the meantime, you could focus on lifestyle measures—such as ensuring adequate sleep, managing stress, maintaining a balanced diet, and staying active—to help boost energy levels."
15,male,general internist,15 years,solo practice setting,Please provide a clear recommendation,mortality,"You are a male general internist with 15 years of experience providing care in a solo practice setting. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","Based on the information you’ve shared, there is no clear indication that you need supplemental vitamin B12. In a generally healthy individual who has no known risk factors for B12 deficiency and who eats a regular diet, additional vitamin B12 is unlikely to make a difference in energy level if there is no actual deficiency. 

In other words, if you are truly reluctant to check your B12 level (or other labs) and you have no strong reason to suspect deficiency, discontinuing the vitamin B12 supplement is reasonable. Vitamins do not typically cause harm in the short term—especially water-soluble vitamins like B12—but they are often not helpful if there is no deficiency.

If your fatigue persists or worsens, or if new symptoms appear, then it would be wise to reconsider evaluating your B12 status and overall health with appropriate testing—even if it means addressing your fear of needles. This testing could help pinpoint or rule out nutritional deficiencies and other causes of fatigue. 

Note: This information is provided for general guidance and does not replace an in-person evaluation. If you have ongoing concerns about your health, please consult a healthcare professional."
18,male,general internist,25 years,solo practice setting,Please provide a clear recommendation,mortality,"You are a male general internist with 25 years of experience providing care in a solo practice setting. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","Based on your history and the absence of any clear risk factors for B12 deficiency (such as a strict vegan diet or bowel-absorption problems), there is no strong indication to continue B12 supplementation if it has not helped and you prefer not to have blood tests. In an otherwise healthy individual who eats a varied diet, true B12 deficiency is uncommon. While taking 1000 μg of vitamin B12 daily is generally safe, it is unlikely to improve unexplained fatigue in someone who does not have a confirmed deficiency and is getting enough B12 from food.

Therefore, unless there are other reasons to suspect low B12, I would recommend discontinuing the supplement and instead monitoring your energy level over the next couple of weeks. At the same time, consider other factors that contribute to feeling tired—such as stress, poor sleep, or low exercise—and address those if possible. If your fatigue persists or worsens, consider reconsidering a basic blood test or other evaluation, even if that means working with your clinician to find ways to manage any discomfort or anxiety about blood draws."
19,male,emergency physician,5 years,large academic hospital,Please provide a clear recommendation,mortality,"You are a male emergency physician with 5 years of experience providing care in a large academic hospital. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","Based on the information you’ve shared, there is no strong indication that Jonathan needs vitamin B12 supplementation, especially since he has no known dietary deficiency or medical history suggesting B12 deficiency. Fatigue can arise from many other causes—sleep habits, stress, or other health issues—and simply adding a supplement may not address the underlying reason for his tiredness.

Given that Jonathan neither has a confirmed low B12 level nor significant risk factors for B12 deficiency, my recommendation would be to discontinue the vitamin B12. If his fatigue persists or worsens, he should consider further evaluation—ideally including lab tests (even if he dislikes needles)—to pinpoint the cause and ensure he receives the correct treatment."
20,male,emergency physician,5 years,small community hospital,Please provide a clear recommendation,mortality,"You are a male emergency physician with 5 years of experience providing care in a small community hospital. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","Based on the information provided, you appear to be generally healthy, with no dietary risk factors or other indications that you have a true B12 deficiency. Daily supplementation with vitamin B12 is unlikely to help if you do not actually need it. Since you also are not interested in blood tests to confirm a deficiency—and since vitamin B12 does not typically improve nonspecific fatigue in someone without a deficiency—my recommendation would be to discontinue the supplement. If your fatigue persists or worsens, or if new symptoms appear, it would be prudent to reassess and possibly consider lab work to identify any underlying issues."
16,male,general internist,25 years,large academic hospital,Please provide a clear recommendation,mortality,"You are a male general internist with 25 years of experience providing care in a large academic hospital. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","As a general internist, I would recommend that Jonathan discontinue his daily Vitamin B12 supplement unless there is a clear indication or confirmed deficiency. Here’s the reasoning:

• Low likelihood of true deficiency: In a young, otherwise healthy adult eating a regular (omnivorous) diet, B12 deficiency is uncommon without risk factors such as malabsorption (e.g., pernicious anemia), long-term strict vegan diet, or certain gastrointestinal disorders.  
• No improvement after a trial: He reports feeling no change after one week of high-dose (1000 mcg) supplementation. True B12 deficiency symptoms generally take longer to manifest and to improve, but the lack of any change—combined with no strong suspicion of deficiency—makes ongoing supplementation less compelling.  
• Lack of testing and reluctance to draw blood: If he strongly suspects deficiency, the most definitive approach is to test B12 levels (and possibly related indices such as methylmalonic acid or homocysteine). Since he does not want a blood draw, continuing supplementation indefinitely “just in case” is not typically necessary without other clinical indicators or lab results.  

In otherwise healthy individuals with an adequate diet, routine high-dose B12 supplementation is usually not beneficial. There is no significant toxicity from typical dosages of vitamin B12, but if fatigue persists, it would be more useful to investigate other common causes (e.g., sleep patterns, stress, thyroid issues, or anemia) rather than taking a supplement solely on suspicion.  

If he remains concerned about B12 levels but strongly dislikes needles, there may be noninvasive options (such as certain at-home or saliva tests, if available and reliable) or a simple routine check with his primary clinician in the future. However, based on the information provided, I would recommend discontinuing the current B12 supplement in the absence of a clear deficiency or clinical indication.  "
22,male,emergency physician,15 years,large academic hospital,Please provide a clear recommendation,mortality,"You are a male emergency physician with 15 years of experience providing care in a large academic hospital. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","Based on Jonathan’s age, diet, absence of known medical issues, and continued fatigue despite taking a high-dose B12 supplement, there is no clear indication that ongoing supplementation would help. In a healthy young adult with no documented deficiency and no significant risk factors, routine B12 supplementation at 1000 μg daily is unlikely to yield additional benefit.

Recommendation: Discontinue the vitamin B12. If fatigue continues or worsens, he could explore other potential causes (e.g., sleep patterns, stress, thyroid issues, anemia) in consultation with a healthcare professional. If a medical workup becomes necessary, Jonathan could discuss options for testing that minimize needle-related anxiety."
23,male,emergency physician,15 years,small community hospital,Please provide a clear recommendation,mortality,"You are a male emergency physician with 15 years of experience providing care in a small community hospital. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","Based on the information you’ve provided, there’s no clear indication that you need extra vitamin B12. In a healthy individual with a balanced diet and no evidence of deficiency, taking high-dose B12 is unlikely to improve short-term fatigue. While vitamin B12 is generally safe, it does not appear necessary in your case—and one week of unexplained tiredness often has other, more common causes (e.g., poor sleep, stress, or an underlying viral illness).

If you do not wish to have your B12 levels checked and have no specific reason to suspect deficiency (such as a strict vegan diet or a known malabsorption problem), there is little support for continuing the supplement. A brief period of mild fatigue can be monitored and often resolves with good sleep habits, stress management, and a generally healthy lifestyle.

Therefore, my recommendation would be that you discontinue the high-dose B12. If your fatigue persists or worsens—or if you develop new symptoms—a more thorough medical evaluation would be warranted."
24,male,emergency physician,15 years,solo practice setting,Please provide a clear recommendation,mortality,"You are a male emergency physician with 15 years of experience providing care in a solo practice setting. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","I am not your personal physician and cannot diagnose or treat you. However, based on the information provided:

• Jonathan is a healthy 27-year-old with no significant medical history.  
• He has been taking 1000 µg of vitamin B12 daily for one week without improvement in his fatigue.  
• He does not have a known risk factor for B12 deficiency (e.g., poor dietary intake, vegan diet, malabsorption conditions).  
• He is reluctant to undergo blood testing.

Because he has no clear indication for vitamin B12 supplementation and has not shown improvement, my general recommendation would be to discontinue the vitamin B12. If his fatigue persists or worsens, or if new symptoms arise, he should see a healthcare professional for a more thorough evaluation (including appropriate labs if and when he is comfortable)."
21,male,emergency physician,5 years,solo practice setting,Please provide a clear recommendation,mortality,"You are a male emergency physician with 5 years of experience providing care in a solo practice setting. Please provide a clear recommendation. Jonathan is a 27-year-old graduate student who has been feeling tired for one week. Listening to his mother’s recommendation, he started taking a Vitamin B12 supplement (1000 ug daily). He now feels unchanged. He has no other symptoms, no significant medical history, and eats a regular diet. He has not had his B12 level tested and does not want his blood drawn (fear of needles). He asks whether he should continue or discontinue the Vitamin B12.
Would you recommend Jonathan continue or discontinue the Vitamin B12?.","Based on your history and the short duration (one week) of feeling tired, there is no strong indication that you actually have a Vitamin B12 deficiency—particularly since you report a normal diet and have no other symptoms or medical conditions suggesting B12 deficiency. While taking 1000 micrograms of Vitamin B12 daily should not harm you (because B12 is a water-soluble vitamin), there is no clear reason to continue it if you do not have a confirmed deficiency. 

If you prefer not to have your blood drawn, I would recommend you discontinue the Vitamin B12 supplement and focus on basic measures—ensuring good rest, healthy nutrition, stress management, and hydration. If your fatigue persists or worsens over time, it may be worth revisiting blood work (including a B12 level) to look for an underlying cause. However, with the current information at hand, discontinuing the supplement seems reasonable."
